thesis_id,definition,guard_variant,geometry,signal_utc,entry_utc,direction,session,entry_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,year,h1_trend,h4_trend,compression_bucket,vol_bucket,macro_labels,_entry_utc,_definition_norm,_guard_norm,_geometry_norm,_net_x4,entry_utc_norm,net_x4_norm,event_active_count,guard_event_active,monitoring_event_active,active_event_labels,guard_event_labels,monitoring_event_labels,hostile_event_active,supportive_event_active
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-07-16T12:00:00+00:00,2024-07-16T13:00:00+00:00,long,london_ny_overlap,2439.51,2024-07-17T00:59:00+00:00,2468.29,time_exit_only,28.78,28.43,27.73,27.38,2024,up,up,mid_high,mid_high,,2024-07-16T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,27.38,2024-07-16T13:00:00+00:00,27.38,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-07-17T17:00:00+00:00,2024-07-17T18:00:00+00:00,long,new_york,2455.64,2024-07-18T05:59:00+00:00,2465.29,time_exit_only,9.65,9.3,8.6,8.25,2024,neutral,up,mid_high,high,,2024-07-17T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,8.25,2024-07-17T18:00:00+00:00,8.25,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-07-31T20:00:00+00:00,2024-07-31T21:00:00+00:00,long,new_york,2449.84,2024-08-01T08:59:00+00:00,2440.27,time_exit_only,-9.57,-9.92,-10.62,-10.97,2024,up,up,mid_high,high,,2024-07-31T21:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-10.97,2024-07-31T21:00:00+00:00,-10.97,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-01T12:00:00+00:00,2024-08-01T13:00:00+00:00,long,london_ny_overlap,2440.54,2024-08-02T00:59:00+00:00,2445.85,time_exit_only,5.31,4.96,4.26,3.91,2024,neutral,up,mid_high,mid_high,,2024-08-01T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,3.91,2024-08-01T13:00:00+00:00,3.91,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-12T15:00:00+00:00,2024-08-12T16:00:00+00:00,long,london_ny_overlap,2453.29,2024-08-13T03:59:00+00:00,2461.62,time_exit_only,8.33,7.98,7.28,6.93,2024,up,up,mid_high,high,,2024-08-12T16:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,6.93,2024-08-12T16:00:00+00:00,6.93,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-15T16:00:00+00:00,2024-08-15T17:00:00+00:00,long,new_york,2458.38,2024-08-16T04:59:00+00:00,2452.47,time_exit_only,-5.91,-6.26,-6.96,-7.31,2024,neutral,up,mid_high,mid_high,,2024-08-15T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-7.31,2024-08-15T17:00:00+00:00,-7.31,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-16T14:00:00+00:00,2024-08-16T15:00:00+00:00,long,london_ny_overlap,2493.7,2024-08-16T21:54:00+00:00,2507.0,time_exit_only,13.3,12.95,12.25,11.9,2024,up,up,mid_high,high,,2024-08-16T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,11.9,2024-08-16T15:00:00+00:00,11.9,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-20T12:00:00+00:00,2024-08-20T13:00:00+00:00,long,london_ny_overlap,2526.23,2024-08-21T00:59:00+00:00,2512.93,time_exit_only,-13.3,-13.65,-14.35,-14.7,2024,up,up,mid_high,mid_low,,2024-08-20T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-14.7,2024-08-20T13:00:00+00:00,-14.7,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-21T16:00:00+00:00,2024-08-21T17:00:00+00:00,long,new_york,2508.37,2024-08-22T04:59:00+00:00,2502.41,time_exit_only,-5.96,-6.31,-7.01,-7.36,2024,neutral,up,mid_high,high,,2024-08-21T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-7.36,2024-08-21T17:00:00+00:00,-7.36,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-23T16:00:00+00:00,2024-08-23T17:00:00+00:00,long,new_york,2509.84,2024-08-23T21:54:00+00:00,2511.77,time_exit_only,1.93,1.58,0.88,0.53,2024,neutral,up,mid_high,high,,2024-08-23T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,0.53,2024-08-23T17:00:00+00:00,0.53,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-08-29T19:00:00+00:00,2024-08-29T20:00:00+00:00,long,new_york,2522.86,2024-08-30T07:59:00+00:00,2517.75,time_exit_only,-5.11,-5.46,-6.16,-6.51,2024,up,up,mid_high,mid_high,,2024-08-29T20:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-6.51,2024-08-29T20:00:00+00:00,-6.51,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-05T16:00:00+00:00,2024-09-05T17:00:00+00:00,long,new_york,2507.06,2024-09-06T04:59:00+00:00,2518.27,time_exit_only,11.21,10.86,10.16,9.81,2024,up,up,mid_high,mid_high,,2024-09-05T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,9.81,2024-09-05T17:00:00+00:00,9.81,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-11T16:00:00+00:00,2024-09-11T17:00:00+00:00,long,new_york,2514.85,2024-09-12T04:59:00+00:00,2515.94,time_exit_only,1.09,0.74,0.04,-0.31,2024,neutral,up,mid_high,mid_high,,2024-09-11T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.31,2024-09-11T17:00:00+00:00,-0.31,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-12T14:00:00+00:00,2024-09-12T15:00:00+00:00,long,london_ny_overlap,2544.99,2024-09-13T02:59:00+00:00,2563.2,time_exit_only,18.21,17.86,17.16,16.81,2024,up,up,mid_high,high,,2024-09-12T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,16.81,2024-09-12T15:00:00+00:00,16.81,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-13T15:00:00+00:00,2024-09-13T16:00:00+00:00,long,london_ny_overlap,2578.36,2024-09-13T21:54:00+00:00,2579.43,time_exit_only,1.07,0.72,0.02,-0.33,2024,up,up,mid_high,mid_high,,2024-09-13T16:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.33,2024-09-13T16:00:00+00:00,-0.33,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-17T17:00:00+00:00,2024-09-17T18:00:00+00:00,long,new_york,2563.11,2024-09-18T05:59:00+00:00,2568.66,time_exit_only,5.55,5.2,4.5,4.15,2024,neutral,up,mid_high,mid_high,,2024-09-17T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,4.15,2024-09-17T18:00:00+00:00,4.15,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-19T19:00:00+00:00,2024-09-19T20:00:00+00:00,long,new_york,2588.17,2024-09-20T07:59:00+00:00,2605.49,time_exit_only,17.32,16.97,16.27,15.92,2024,up,up,mid_high,mid_low,,2024-09-19T20:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,15.92,2024-09-19T20:00:00+00:00,15.92,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-20T12:00:00+00:00,2024-09-20T13:00:00+00:00,long,london_ny_overlap,2613.61,2024-09-20T21:54:00+00:00,2621.93,time_exit_only,8.32,7.97,7.27,6.92,2024,up,up,mid_high,mid_high,,2024-09-20T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,6.92,2024-09-20T13:00:00+00:00,6.92,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-24T16:00:00+00:00,2024-09-24T17:00:00+00:00,long,new_york,2643.09,2024-09-25T04:59:00+00:00,2661.47,time_exit_only,18.38,18.03,17.33,16.98,2024,up,up,mid_high,high,,2024-09-24T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,16.98,2024-09-24T17:00:00+00:00,16.98,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-26T13:00:00+00:00,2024-09-26T14:00:00+00:00,long,london_ny_overlap,2677.33,2024-09-27T01:59:00+00:00,2669.86,time_exit_only,-7.47,-7.82,-8.52,-8.87,2024,up,up,mid_high,high,,2024-09-26T14:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-8.87,2024-09-26T14:00:00+00:00,-8.87,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-09-27T20:00:00+00:00,2024-09-27T21:00:00+00:00,long,new_york,2651.47,2024-09-27T21:54:00+00:00,2658.45,time_exit_only,6.98,6.63,5.93,5.58,2024,down,up,mid_high,mid_high,,2024-09-27T21:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,5.58,2024-09-27T21:00:00+00:00,5.58,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-11T20:00:00+00:00,2024-10-11T21:00:00+00:00,long,new_york,2656.28,2024-10-11T21:54:00+00:00,2656.92,time_exit_only,0.64,0.29,-0.41,-0.76,2024,up,up,mid_high,mid_low,,2024-10-11T21:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.76,2024-10-11T21:00:00+00:00,-0.76,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-15T16:00:00+00:00,2024-10-15T17:00:00+00:00,long,new_york,2664.69,2024-10-16T04:59:00+00:00,2667.18,time_exit_only,2.49,2.14,1.44,1.09,2024,up,up,mid_high,mid_high,,2024-10-15T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,1.09,2024-10-15T17:00:00+00:00,1.09,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-16T12:00:00+00:00,2024-10-16T13:00:00+00:00,long,london_ny_overlap,2678.29,2024-10-17T00:59:00+00:00,2674.03,time_exit_only,-4.26,-4.61,-5.31,-5.66,2024,up,up,mid_high,mid_high,,2024-10-16T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-5.66,2024-10-16T13:00:00+00:00,-5.66,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-17T16:00:00+00:00,2024-10-17T17:00:00+00:00,long,new_york,2693.37,2024-10-18T04:59:00+00:00,2709.99,time_exit_only,16.62,16.27,15.57,15.22,2024,up,up,mid_high,high,,2024-10-17T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,15.22,2024-10-17T17:00:00+00:00,15.22,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-18T12:00:00+00:00,2024-10-18T13:00:00+00:00,long,london_ny_overlap,2709.78,2024-10-18T21:54:00+00:00,2722.07,time_exit_only,12.29,11.94,11.24,10.89,2024,up,up,mid_high,mid_low,,2024-10-18T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,10.89,2024-10-18T13:00:00+00:00,10.89,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-21T17:00:00+00:00,2024-10-21T18:00:00+00:00,long,new_york,2723.26,2024-10-22T05:59:00+00:00,2734.57,time_exit_only,11.31,10.96,10.26,9.91,2024,neutral,up,mid_high,mid_high,,2024-10-21T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,9.91,2024-10-21T18:00:00+00:00,9.91,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-22T12:00:00+00:00,2024-10-22T13:00:00+00:00,long,london_ny_overlap,2731.86,2024-10-23T00:59:00+00:00,2746.53,time_exit_only,14.67,14.32,13.62,13.27,2024,up,up,mid_high,high,,2024-10-22T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,13.27,2024-10-22T13:00:00+00:00,13.27,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-24T12:00:00+00:00,2024-10-24T13:00:00+00:00,long,london_ny_overlap,2738.53,2024-10-25T00:59:00+00:00,2733.92,time_exit_only,-4.61,-4.96,-5.66,-6.01,2024,neutral,up,mid_high,mid_low,,2024-10-24T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-6.01,2024-10-24T13:00:00+00:00,-6.01,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-25T16:00:00+00:00,2024-10-25T17:00:00+00:00,long,new_york,2737.09,2024-10-25T21:54:00+00:00,2746.22,time_exit_only,9.13,8.78,8.08,7.73,2024,neutral,up,mid_high,mid_high,,2024-10-25T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,7.73,2024-10-25T17:00:00+00:00,7.73,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-10-29T14:00:00+00:00,2024-10-29T15:00:00+00:00,long,london_ny_overlap,2769.57,2024-10-30T02:59:00+00:00,2780.49,time_exit_only,10.92,10.57,9.87,9.52,2024,up,up,mid_high,high,,2024-10-29T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,9.52,2024-10-29T15:00:00+00:00,9.52,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-11-22T17:00:00+00:00,2024-11-22T18:00:00+00:00,long,new_york,2706.8,2024-11-22T21:54:00+00:00,2714.48,time_exit_only,7.68,7.33,6.63,6.28,2024,up,up,mid_high,low,,2024-11-22T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,6.28,2024-11-22T18:00:00+00:00,6.28,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-11-29T12:00:00+00:00,2024-11-29T13:00:00+00:00,long,london_ny_overlap,2659.95,2024-11-29T19:44:00+00:00,2650.32,time_exit_only,-9.63,-9.98,-10.68,-11.03,2024,up,up,mid_high,mid_low,,2024-11-29T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-11.03,2024-11-29T13:00:00+00:00,-11.03,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-12-09T12:00:00+00:00,2024-12-09T13:00:00+00:00,long,london_ny_overlap,2656.21,2024-12-10T00:59:00+00:00,2664.95,time_exit_only,8.74,8.39,7.69,7.34,2024,up,up,mid_high,mid_low,,2024-12-09T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,7.34,2024-12-09T13:00:00+00:00,7.34,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-12-10T15:00:00+00:00,2024-12-10T16:00:00+00:00,long,london_ny_overlap,2687.32,2024-12-11T03:59:00+00:00,2695.65,time_exit_only,8.33,7.98,7.28,6.93,2024,up,up,mid_high,mid_high,,2024-12-10T16:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,6.93,2024-12-10T16:00:00+00:00,6.93,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2024-12-11T12:00:00+00:00,2024-12-11T13:00:00+00:00,long,london_ny_overlap,2695.73,2024-12-12T00:59:00+00:00,2724.2,time_exit_only,28.47,28.12,27.42,27.07,2024,up,up,mid_high,low,,2024-12-11T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,27.07,2024-12-11T13:00:00+00:00,27.07,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,long,new_york,2655.52,2025-01-03T06:59:00+00:00,2659.64,time_exit_only,4.12,3.77,3.07,2.72,2025,up,up,mid_high,mid_high,,2025-01-02T19:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,2.72,2025-01-02T19:00:00+00:00,2.72,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,long,new_york,2640.0,2025-01-03T21:54:00+00:00,2639.29,time_exit_only,-0.71,-1.06,-1.76,-2.11,2025,neutral,up,mid_high,high,,2025-01-03T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-2.11,2025-01-03T17:00:00+00:00,-2.11,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-07T17:00:00+00:00,2025-01-07T18:00:00+00:00,long,new_york,2652.48,2025-01-08T05:59:00+00:00,2650.2,time_exit_only,-2.28,-2.63,-3.33,-3.68,2025,up,up,mid_high,mid_high,,2025-01-07T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-3.68,2025-01-07T18:00:00+00:00,-3.68,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-08T17:00:00+00:00,2025-01-08T18:00:00+00:00,long,new_york,2655.67,2025-01-09T05:59:00+00:00,2658.44,time_exit_only,2.77,2.42,1.72,1.37,2025,up,up,mid_high,high,,2025-01-08T18:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,1.37,2025-01-08T18:00:00+00:00,1.37,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-09T14:00:00+00:00,2025-01-09T15:00:00+00:00,long,london_ny_overlap,2672.44,2025-01-10T02:59:00+00:00,2673.57,time_exit_only,1.13,0.78,0.08,-0.27,2025,up,up,mid_high,high,,2025-01-09T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.27,2025-01-09T15:00:00+00:00,-0.27,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-15T14:00:00+00:00,2025-01-15T15:00:00+00:00,long,london_ny_overlap,2682.01,2025-01-16T02:59:00+00:00,2697.64,time_exit_only,15.63,15.28,14.58,14.23,2025,up,up,mid_high,high,,2025-01-15T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,14.23,2025-01-15T15:00:00+00:00,14.23,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-16T14:00:00+00:00,2025-01-16T15:00:00+00:00,long,london_ny_overlap,2718.92,2025-01-17T02:59:00+00:00,2715.98,time_exit_only,-2.94,-3.29,-3.99,-4.34,2025,up,up,mid_high,mid_high,,2025-01-16T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-4.34,2025-01-16T15:00:00+00:00,-4.34,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-20T12:00:00+00:00,2025-01-20T13:00:00+00:00,long,london_ny_overlap,2708.11,2025-01-21T00:59:00+00:00,2705.37,time_exit_only,-2.74,-3.09,-3.79,-4.14,2025,up,up,mid_high,mid_low,,2025-01-20T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-4.14,2025-01-20T13:00:00+00:00,-4.14,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-23T18:00:00+00:00,2025-01-23T19:00:00+00:00,long,new_york,2755.87,2025-01-24T06:59:00+00:00,2773.9,time_exit_only,18.03,17.68,16.98,16.63,2025,up,up,mid_high,low,,2025-01-23T19:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,16.63,2025-01-23T19:00:00+00:00,16.63,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-24T12:00:00+00:00,2025-01-24T13:00:00+00:00,long,london_ny_overlap,2778.68,2025-01-24T21:54:00+00:00,2771.75,time_exit_only,-6.93,-7.28,-7.98,-8.33,2025,up,up,mid_high,low,,2025-01-24T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-8.33,2025-01-24T13:00:00+00:00,-8.33,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-28T20:00:00+00:00,2025-01-28T21:00:00+00:00,long,new_york,2763.46,2025-01-29T08:59:00+00:00,2764.05,time_exit_only,0.59,0.24,-0.46,-0.81,2025,up,up,mid_high,low,,2025-01-28T21:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.81,2025-01-28T21:00:00+00:00,-0.81,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-30T13:00:00+00:00,2025-01-30T14:00:00+00:00,long,london_ny_overlap,2785.89,2025-01-31T01:59:00+00:00,2796.36,time_exit_only,10.47,10.12,9.42,9.07,2025,up,up,mid_high,high,,2025-01-30T14:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,9.07,2025-01-30T14:00:00+00:00,9.07,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-01-31T16:00:00+00:00,2025-01-31T17:00:00+00:00,long,new_york,2807.33,2025-01-31T21:54:00+00:00,2800.81,time_exit_only,-6.52,-6.87,-7.57,-7.92,2025,up,up,mid_high,mid_high,,2025-01-31T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-7.92,2025-01-31T17:00:00+00:00,-7.92,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-03T12:00:00+00:00,2025-02-03T13:00:00+00:00,long,london_ny_overlap,2810.57,2025-02-04T00:59:00+00:00,2817.4,time_exit_only,6.83,6.48,5.78,5.43,2025,up,up,mid_high,high,,2025-02-03T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,5.43,2025-02-03T13:00:00+00:00,5.43,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-04T14:00:00+00:00,2025-02-04T15:00:00+00:00,long,london_ny_overlap,2839.71,2025-02-05T02:59:00+00:00,2850.84,time_exit_only,11.13,10.78,10.08,9.73,2025,up,up,mid_high,high,,2025-02-04T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,9.73,2025-02-04T15:00:00+00:00,9.73,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-05T12:00:00+00:00,2025-02-05T13:00:00+00:00,long,london_ny_overlap,2870.48,2025-02-06T00:59:00+00:00,2869.9,time_exit_only,-0.58,-0.93,-1.63,-1.98,2025,up,up,mid_high,mid_low,,2025-02-05T13:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-1.98,2025-02-05T13:00:00+00:00,-1.98,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-06T15:00:00+00:00,2025-02-06T16:00:00+00:00,long,london_ny_overlap,2850.62,2025-02-07T03:59:00+00:00,2867.31,time_exit_only,16.69,16.34,15.64,15.29,2025,neutral,up,mid_high,high,,2025-02-06T16:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,15.29,2025-02-06T16:00:00+00:00,15.29,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-07T16:00:00+00:00,2025-02-07T17:00:00+00:00,long,new_york,2860.77,2025-02-07T21:54:00+00:00,2861.96,time_exit_only,1.19,0.84,0.14,-0.21,2025,neutral,up,mid_high,high,,2025-02-07T17:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-0.21,2025-02-07T17:00:00+00:00,-0.21,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-10T20:00:00+00:00,2025-02-10T21:00:00+00:00,long,new_york,2907.21,2025-02-11T08:59:00+00:00,2907.5,time_exit_only,0.29,-0.06,-0.76,-1.11,2025,up,up,mid_high,mid_low,,2025-02-10T21:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,-1.11,2025-02-10T21:00:00+00:00,-1.11,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-12T14:00:00+00:00,2025-02-12T15:00:00+00:00,long,london_ny_overlap,2894.22,2025-02-13T02:59:00+00:00,2908.74,time_exit_only,14.52,14.17,13.47,13.12,2025,neutral,up,mid_high,high,,2025-02-12T15:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,13.12,2025-02-12T15:00:00+00:00,13.12,0,0,0,,,,0,0
h4_up_compression_long_continuation_v1,liquidity_session,unguarded_nonoverlap,time_exit_12h,2025-02-18T15:00:00+00:00,2025-02-18T16:00:00+00:00,long,london_ny_overlap,2927.0,2025-02-19T03:59:00+00:00,2928.99,time_exit_only,1.99,1.64,0.94,0.59,2025,up,up,mid_high,mid_low,,2025-02-18T16:00:00+00:00,liquidity_session,unguarded_nonoverlap,time_exit_12h,0.59,2025-02-18T16:00:00+00:00,0.59,0,0,0,,,,0,0
