signal_server_time,signal_utc_time,entry_server_time,entry_utc_time,session,close_h1,sma10,distance_usd,entry_price,tp_price,sl_price,exit_server_time,exit_utc_time,exit_price,exit_reason,gross_usd,net_usd,ambiguous_exit,bars_m1_used
2024-08-12 20:00:00,2024-08-12 17:00:00,2024-08-12 21:00:00,2024-08-12 18:00:00,new_york,2467.1,2451.198,15.902,2467.19,2491.19,2452.19,2024-08-13 08:59:00,2024-08-13 05:59:00,2462.72,time_exit,-4.47,-4.82,False,659
2024-08-12 21:00:00,2024-08-12 18:00:00,2024-08-12 22:00:00,2024-08-12 19:00:00,new_york,2470.27,2454.028,16.242,2470.26,2494.26,2455.26,2024-08-13 09:59:00,2024-08-13 06:59:00,2463.24,time_exit,-7.02,-7.37,False,659
2024-08-12 22:00:00,2024-08-12 19:00:00,2024-08-12 23:00:00,2024-08-12 20:00:00,new_york,2470.47,2456.81,13.66,2470.42,2494.42,2455.42,2024-08-13 10:59:00,2024-08-13 07:59:00,2464.24,time_exit,-6.18,-6.53,False,659
2024-08-12 23:00:00,2024-08-12 20:00:00,2024-08-13 01:00:00,2024-08-12 22:00:00,new_york,2471.92,2459.62,12.3,2470.73,2494.73,2455.73,2024-08-13 12:59:00,2024-08-13 09:59:00,2460.69,time_exit,-10.04,-10.39,False,720
2024-08-13 01:00:00,2024-08-12 22:00:00,2024-08-13 02:00:00,2024-08-12 23:00:00,other,2473.76,2462.835,10.925,2473.75,2497.75,2458.75,2024-08-13 08:13:00,2024-08-13 05:13:00,2458.75,stop_loss,-15.0,-15.35,False,374
2024-08-16 16:00:00,2024-08-16 13:00:00,2024-08-16 17:00:00,2024-08-16 14:00:00,london_ny_overlap,2493.69,2467.309,26.381,2493.7,2517.7,2478.7,2024-08-16 17:23:00,2024-08-16 14:23:00,2478.7,stop_loss,-15.0,-15.35,False,24
2024-08-16 17:00:00,2024-08-16 14:00:00,2024-08-16 18:00:00,2024-08-16 15:00:00,london_ny_overlap,2487.19,2470.768,16.422,2487.17,2511.17,2472.17,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,19.83,19.48,False,354
2024-08-16 18:00:00,2024-08-16 15:00:00,2024-08-16 19:00:00,2024-08-16 16:00:00,london_ny_overlap,2491.77,2474.37,17.4,2491.78,2515.78,2476.78,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,15.22,14.87,False,294
2024-08-16 19:00:00,2024-08-16 16:00:00,2024-08-16 20:00:00,2024-08-16 17:00:00,new_york,2495.87,2478.46,17.41,2495.88,2519.88,2480.88,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,11.12,10.77,False,234
2024-08-16 20:00:00,2024-08-16 17:00:00,2024-08-16 21:00:00,2024-08-16 18:00:00,new_york,2499.74,2482.239,17.501,2499.75,2523.75,2484.75,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,7.25,6.9,False,174
2024-08-16 21:00:00,2024-08-16 18:00:00,2024-08-16 22:00:00,2024-08-16 19:00:00,new_york,2503.31,2486.337,16.973,2503.34,2527.34,2488.34,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,3.66,3.31,False,114
2024-08-16 22:00:00,2024-08-16 19:00:00,2024-08-16 23:00:00,2024-08-16 20:00:00,new_york,2507.9,2490.793,17.107,2508.28,2532.28,2493.28,2024-08-16 23:54:00,2024-08-16 20:54:00,2507.0,time_exit,-1.28,-1.63,False,54
2024-08-16 23:00:00,2024-08-16 20:00:00,2024-08-19 01:00:00,2024-08-18 22:00:00,new_york,2507.0,2495.032,11.968,2508.5,2532.5,2493.5,2024-08-19 12:59:00,2024-08-19 09:59:00,2499.94,time_exit,-8.56,-8.91,False,720
2024-08-20 16:00:00,2024-08-20 13:00:00,2024-08-20 17:00:00,2024-08-20 14:00:00,london_ny_overlap,2529.92,2516.486,13.434,2529.89,2553.89,2514.89,2024-08-20 18:02:00,2024-08-20 15:02:00,2514.89,stop_loss,-15.0,-15.35,False,63
2024-08-23 17:00:00,2024-08-23 14:00:00,2024-08-23 18:00:00,2024-08-23 15:00:00,london_ny_overlap,2509.13,2498.508,10.622,2509.14,2533.14,2494.14,2024-08-23 23:54:00,2024-08-23 20:54:00,2511.77,time_exit,2.63,2.28,False,355
2024-08-27 21:00:00,2024-08-27 18:00:00,2024-08-27 22:00:00,2024-08-27 19:00:00,new_york,2524.42,2513.695,10.725,2524.42,2548.42,2509.42,2024-08-28 08:07:00,2024-08-28 05:07:00,2509.42,stop_loss,-15.0,-15.35,False,547
2024-09-04 17:00:00,2024-09-04 14:00:00,2024-09-04 18:00:00,2024-09-04 15:00:00,london_ny_overlap,2496.19,2485.927,10.263,2496.18,2520.18,2481.18,2024-09-05 05:59:00,2024-09-05 02:59:00,2498.12,time_exit,1.94,1.59,False,659
2024-09-12 16:00:00,2024-09-12 13:00:00,2024-09-12 17:00:00,2024-09-12 14:00:00,london_ny_overlap,2545.4,2521.267,24.133,2544.99,2568.99,2529.99,2024-09-13 04:59:00,2024-09-13 01:59:00,2563.2,time_exit,18.21,17.86,False,659
2024-09-12 17:00:00,2024-09-12 14:00:00,2024-09-12 18:00:00,2024-09-12 15:00:00,london_ny_overlap,2553.33,2524.895,28.435,2553.35,2577.35,2538.35,2024-09-13 05:59:00,2024-09-13 02:59:00,2565.32,time_exit,11.97,11.62,False,659
2024-09-12 18:00:00,2024-09-12 15:00:00,2024-09-12 19:00:00,2024-09-12 16:00:00,london_ny_overlap,2553.33,2528.281,25.049,2553.31,2577.31,2538.31,2024-09-13 06:59:00,2024-09-13 03:59:00,2567.87,time_exit,14.56,14.21,False,659
2024-09-12 19:00:00,2024-09-12 16:00:00,2024-09-12 20:00:00,2024-09-12 17:00:00,new_york,2550.64,2531.656,18.984,2550.71,2574.71,2535.71,2024-09-13 07:59:00,2024-09-13 04:59:00,2568.89,time_exit,18.18,17.83,False,659
2024-09-12 20:00:00,2024-09-12 17:00:00,2024-09-12 21:00:00,2024-09-12 18:00:00,new_york,2554.0,2535.466,18.534,2554.06,2578.06,2539.06,2024-09-13 08:59:00,2024-09-13 05:59:00,2566.49,time_exit,12.43,12.08,False,659
2024-09-12 21:00:00,2024-09-12 18:00:00,2024-09-12 22:00:00,2024-09-12 19:00:00,new_york,2555.84,2539.311,16.529,2555.85,2579.85,2540.85,2024-09-13 09:59:00,2024-09-13 06:59:00,2567.08,time_exit,11.23,10.88,False,659
2024-09-12 22:00:00,2024-09-12 19:00:00,2024-09-12 23:00:00,2024-09-12 20:00:00,new_york,2557.81,2543.209,14.601,2557.92,2581.92,2542.92,2024-09-13 10:59:00,2024-09-13 07:59:00,2569.85,time_exit,11.93,11.58,False,659
2024-09-12 23:00:00,2024-09-12 20:00:00,2024-09-13 01:00:00,2024-09-12 22:00:00,new_york,2558.53,2547.742,10.788,2557.5,2581.5,2542.5,2024-09-13 12:59:00,2024-09-13 09:59:00,2568.53,time_exit,11.03,10.68,False,720
2024-09-13 19:00:00,2024-09-13 16:00:00,2024-09-13 20:00:00,2024-09-13 17:00:00,new_york,2584.26,2573.947,10.313,2584.25,2608.25,2569.25,2024-09-13 23:54:00,2024-09-13 20:54:00,2579.43,time_exit,-4.82,-5.17,False,235
2024-09-19 08:00:00,2024-09-19 05:00:00,2024-09-19 09:00:00,2024-09-19 06:00:00,asia,2574.59,2560.576,14.014,2574.59,2598.59,2559.59,2024-09-19 20:59:00,2024-09-19 17:59:00,2590.57,time_exit,15.98,15.63,False,720
2024-09-19 09:00:00,2024-09-19 06:00:00,2024-09-19 10:00:00,2024-09-19 07:00:00,asia,2575.82,2563.289,12.531,2575.8,2599.8,2560.8,2024-09-19 21:59:00,2024-09-19 18:59:00,2588.24,time_exit,12.44,12.09,False,720
2024-09-20 09:00:00,2024-09-20 06:00:00,2024-09-20 10:00:00,2024-09-20 07:00:00,asia,2605.49,2591.456,14.034,2605.61,2629.61,2590.61,2024-09-20 21:59:00,2024-09-20 18:59:00,2621.67,time_exit,16.06,15.71,False,720
2024-09-20 18:00:00,2024-09-20 15:00:00,2024-09-20 19:00:00,2024-09-20 16:00:00,london_ny_overlap,2622.65,2611.441,11.209,2622.71,2646.71,2607.71,2024-09-20 23:54:00,2024-09-20 20:54:00,2621.93,time_exit,-0.78,-1.13,False,294
2024-09-20 19:00:00,2024-09-20 16:00:00,2024-09-20 20:00:00,2024-09-20 17:00:00,new_york,2624.94,2613.386,11.554,2624.81,2648.81,2609.81,2024-09-20 23:54:00,2024-09-20 20:54:00,2621.93,time_exit,-2.88,-3.23,False,234
2024-09-24 17:00:00,2024-09-24 14:00:00,2024-09-24 18:00:00,2024-09-24 15:00:00,london_ny_overlap,2643.57,2631.414,12.156,2643.57,2667.57,2628.57,2024-09-25 05:57:00,2024-09-25 02:57:00,2667.57,take_profit,24.0,23.65,False,657
2024-09-24 19:00:00,2024-09-24 16:00:00,2024-09-24 20:00:00,2024-09-24 17:00:00,new_york,2653.48,2635.657,17.823,2653.5,2677.5,2638.5,2024-09-25 07:59:00,2024-09-25 04:59:00,2659.01,time_exit,5.51,5.16,False,659
2024-09-24 20:00:00,2024-09-24 17:00:00,2024-09-24 21:00:00,2024-09-24 18:00:00,new_york,2654.03,2638.16,15.87,2654.06,2678.06,2639.06,2024-09-25 08:59:00,2024-09-25 05:59:00,2657.23,time_exit,3.17,2.82,False,659
2024-09-24 21:00:00,2024-09-24 18:00:00,2024-09-24 22:00:00,2024-09-24 19:00:00,new_york,2657.23,2640.983,16.247,2657.3,2681.3,2642.3,2024-09-25 09:59:00,2024-09-25 06:59:00,2654.65,time_exit,-2.65,-3.0,False,659
2024-09-24 22:00:00,2024-09-24 19:00:00,2024-09-24 23:00:00,2024-09-24 20:00:00,new_york,2662.66,2644.175,18.485,2662.65,2686.65,2647.65,2024-09-25 10:59:00,2024-09-25 07:59:00,2656.96,time_exit,-5.69,-6.04,False,659
2024-09-24 23:00:00,2024-09-24 20:00:00,2024-09-25 01:00:00,2024-09-24 22:00:00,new_york,2656.86,2646.523,10.337,2657.34,2681.34,2642.34,2024-09-25 12:59:00,2024-09-25 09:59:00,2656.91,time_exit,-0.43,-0.78,False,720
2024-09-25 05:00:00,2024-09-25 02:00:00,2024-09-25 06:00:00,2024-09-25 03:00:00,asia,2670.23,2659.261,10.969,2670.2,2694.2,2655.2,2024-09-25 08:51:00,2024-09-25 05:51:00,2655.2,stop_loss,-15.0,-15.35,False,172
2024-10-01 16:00:00,2024-10-01 13:00:00,2024-10-01 17:00:00,2024-10-01 14:00:00,london_ny_overlap,2667.57,2648.737,18.833,2667.35,2691.35,2652.35,2024-10-02 04:59:00,2024-10-02 01:59:00,2660.47,time_exit,-6.88,-7.23,False,659
2024-10-01 18:00:00,2024-10-01 15:00:00,2024-10-01 19:00:00,2024-10-01 16:00:00,london_ny_overlap,2663.32,2652.763,10.557,2663.31,2687.31,2648.31,2024-10-02 06:59:00,2024-10-02 03:59:00,2655.24,time_exit,-8.07,-8.42,False,659
2024-10-01 19:00:00,2024-10-01 16:00:00,2024-10-01 20:00:00,2024-10-01 17:00:00,new_york,2666.33,2654.88,11.45,2666.32,2690.32,2651.32,2024-10-02 07:59:00,2024-10-02 04:59:00,2653.91,time_exit,-12.41,-12.76,False,659
2024-10-03 19:00:00,2024-10-03 16:00:00,2024-10-03 20:00:00,2024-10-03 17:00:00,new_york,2659.99,2647.65,12.34,2659.98,2683.98,2644.98,2024-10-04 07:59:00,2024-10-04 04:59:00,2664.08,time_exit,4.1,3.75,False,659
2024-10-11 05:00:00,2024-10-11 02:00:00,2024-10-11 06:00:00,2024-10-11 03:00:00,asia,2642.33,2630.372,11.958,2642.34,2666.34,2627.34,2024-10-11 17:59:00,2024-10-11 14:59:00,2653.04,time_exit,10.7,10.35,False,720
2024-10-11 06:00:00,2024-10-11 03:00:00,2024-10-11 07:00:00,2024-10-11 04:00:00,asia,2645.45,2632.994,12.456,2645.53,2669.53,2630.53,2024-10-11 18:59:00,2024-10-11 15:59:00,2658.8,time_exit,13.27,12.92,False,720
2024-10-11 07:00:00,2024-10-11 04:00:00,2024-10-11 08:00:00,2024-10-11 05:00:00,asia,2645.67,2635.201,10.469,2645.64,2669.64,2630.64,2024-10-11 19:59:00,2024-10-11 16:59:00,2660.51,time_exit,14.87,14.52,False,720
2024-10-11 18:00:00,2024-10-11 15:00:00,2024-10-11 19:00:00,2024-10-11 16:00:00,london_ny_overlap,2658.8,2645.216,13.584,2658.77,2682.77,2643.77,2024-10-11 23:54:00,2024-10-11 20:54:00,2656.92,time_exit,-1.85,-2.2,False,294
2024-10-11 19:00:00,2024-10-11 16:00:00,2024-10-11 20:00:00,2024-10-11 17:00:00,new_york,2660.51,2647.317,13.193,2660.5,2684.5,2645.5,2024-10-11 23:54:00,2024-10-11 20:54:00,2656.92,time_exit,-3.58,-3.93,False,234
2024-10-11 20:00:00,2024-10-11 17:00:00,2024-10-11 21:00:00,2024-10-11 18:00:00,new_york,2659.45,2648.721,10.729,2659.49,2683.49,2644.49,2024-10-11 23:54:00,2024-10-11 20:54:00,2656.92,time_exit,-2.57,-2.92,False,174
2024-10-15 18:00:00,2024-10-15 15:00:00,2024-10-15 19:00:00,2024-10-15 16:00:00,london_ny_overlap,2664.68,2652.841,11.839,2664.69,2688.69,2649.69,2024-10-16 06:59:00,2024-10-16 03:59:00,2667.18,time_exit,2.49,2.14,False,659
2024-10-16 09:00:00,2024-10-16 06:00:00,2024-10-16 10:00:00,2024-10-16 07:00:00,asia,2677.17,2666.2,10.97,2677.2,2701.2,2662.2,2024-10-16 21:59:00,2024-10-16 18:59:00,2674.92,time_exit,-2.28,-2.63,False,720
2024-10-17 17:00:00,2024-10-17 14:00:00,2024-10-17 18:00:00,2024-10-17 15:00:00,london_ny_overlap,2695.7,2684.189,11.511,2695.66,2719.66,2680.66,2024-10-18 05:59:00,2024-10-18 02:59:00,2708.18,time_exit,12.52,12.17,False,659
2024-10-18 04:00:00,2024-10-18 01:00:00,2024-10-18 05:00:00,2024-10-18 02:00:00,asia,2704.66,2693.588,11.072,2704.63,2728.63,2689.63,2024-10-18 16:59:00,2024-10-18 13:59:00,2713.61,time_exit,8.98,8.63,False,720
2024-10-18 05:00:00,2024-10-18 02:00:00,2024-10-18 06:00:00,2024-10-18 03:00:00,asia,2708.18,2695.07,13.11,2708.2,2732.2,2693.2,2024-10-18 17:59:00,2024-10-18 14:59:00,2717.41,time_exit,9.21,8.86,False,720
2024-10-18 06:00:00,2024-10-18 03:00:00,2024-10-18 07:00:00,2024-10-18 04:00:00,asia,2709.99,2696.843,13.147,2709.98,2733.98,2694.98,2024-10-18 18:59:00,2024-10-18 15:59:00,2714.82,time_exit,4.84,4.49,False,720
2024-10-18 07:00:00,2024-10-18 04:00:00,2024-10-18 08:00:00,2024-10-18 05:00:00,asia,2710.21,2698.67,11.54,2710.19,2734.19,2695.19,2024-10-18 19:59:00,2024-10-18 16:59:00,2717.59,time_exit,7.4,7.05,False,720
2024-10-18 08:00:00,2024-10-18 05:00:00,2024-10-18 09:00:00,2024-10-18 06:00:00,asia,2711.41,2700.858,10.552,2711.32,2735.32,2696.32,2024-10-18 20:59:00,2024-10-18 17:59:00,2715.9,time_exit,4.58,4.23,False,720
2024-10-22 07:00:00,2024-10-22 04:00:00,2024-10-22 08:00:00,2024-10-22 05:00:00,asia,2734.57,2724.374,10.196,2734.55,2758.55,2719.55,2024-10-22 19:59:00,2024-10-22 16:59:00,2745.35,time_exit,10.8,10.45,False,720
2024-10-24 09:00:00,2024-10-24 06:00:00,2024-10-24 10:00:00,2024-10-24 07:00:00,asia,2735.21,2723.51,11.7,2735.24,2759.24,2720.24,2024-10-24 21:59:00,2024-10-24 18:59:00,2735.53,time_exit,0.29,-0.06,False,720
2024-10-25 17:00:00,2024-10-25 14:00:00,2024-10-25 18:00:00,2024-10-25 15:00:00,london_ny_overlap,2738.48,2727.069,11.411,2738.52,2762.52,2723.52,2024-10-25 23:54:00,2024-10-25 20:54:00,2746.22,time_exit,7.7,7.35,False,354
2024-10-25 19:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,2024-10-25 17:00:00,new_york,2739.18,2728.625,10.555,2739.18,2763.18,2724.18,2024-10-25 23:54:00,2024-10-25 20:54:00,2746.22,time_exit,7.04,6.69,False,234
2024-10-25 20:00:00,2024-10-25 17:00:00,2024-10-25 21:00:00,2024-10-25 18:00:00,new_york,2744.27,2730.434,13.836,2744.27,2768.27,2729.27,2024-10-25 23:54:00,2024-10-25 20:54:00,2746.22,time_exit,1.95,1.6,False,174
2024-10-29 16:00:00,2024-10-29 13:00:00,2024-10-29 17:00:00,2024-10-29 14:00:00,london_ny_overlap,2769.56,2754.538,15.022,2769.57,2793.57,2754.57,2024-10-30 04:59:00,2024-10-30 01:59:00,2780.49,time_exit,10.92,10.57,False,659
2024-10-29 18:00:00,2024-10-29 15:00:00,2024-10-29 19:00:00,2024-10-29 16:00:00,london_ny_overlap,2769.35,2757.313,12.037,2769.36,2793.36,2754.36,2024-10-30 06:59:00,2024-10-30 03:59:00,2780.19,time_exit,10.83,10.48,False,659
2024-10-29 19:00:00,2024-10-29 16:00:00,2024-10-29 20:00:00,2024-10-29 17:00:00,new_york,2769.76,2759.048,10.712,2769.82,2793.82,2754.82,2024-10-30 07:59:00,2024-10-30 04:59:00,2783.1,time_exit,13.28,12.93,False,659
2024-10-29 20:00:00,2024-10-29 17:00:00,2024-10-29 21:00:00,2024-10-29 18:00:00,new_york,2772.94,2760.883,12.057,2773.13,2797.13,2758.13,2024-10-30 08:59:00,2024-10-30 05:59:00,2786.97,time_exit,13.84,13.49,False,659
2024-11-07 16:00:00,2024-11-07 13:00:00,2024-11-07 17:00:00,2024-11-07 14:00:00,london_ny_overlap,2691.8,2668.002,23.798,2691.53,2715.53,2676.53,2024-11-08 04:59:00,2024-11-08 01:59:00,2697.54,time_exit,6.01,5.66,False,659
2024-11-07 17:00:00,2024-11-07 14:00:00,2024-11-07 18:00:00,2024-11-07 15:00:00,london_ny_overlap,2698.78,2671.971,26.809,2698.76,2722.76,2683.76,2024-11-08 05:59:00,2024-11-08 02:59:00,2695.18,time_exit,-3.58,-3.93,False,659
2024-11-07 18:00:00,2024-11-07 15:00:00,2024-11-07 19:00:00,2024-11-07 16:00:00,london_ny_overlap,2695.78,2675.86,19.92,2695.86,2719.86,2680.86,2024-11-08 06:59:00,2024-11-08 03:59:00,2693.59,time_exit,-2.27,-2.62,False,659
2024-11-07 19:00:00,2024-11-07 16:00:00,2024-11-07 20:00:00,2024-11-07 17:00:00,new_york,2699.28,2679.478,19.802,2699.28,2723.28,2684.28,2024-11-08 07:59:00,2024-11-08 04:59:00,2695.13,time_exit,-4.15,-4.5,False,659
2024-11-07 20:00:00,2024-11-07 17:00:00,2024-11-07 21:00:00,2024-11-07 18:00:00,new_york,2695.23,2683.256,11.974,2695.23,2719.23,2680.23,2024-11-08 08:59:00,2024-11-08 05:59:00,2686.2,time_exit,-9.03,-9.38,False,659
2024-11-07 22:00:00,2024-11-07 19:00:00,2024-11-07 23:00:00,2024-11-07 20:00:00,new_york,2704.46,2690.35,14.11,2703.8,2727.8,2688.8,2024-11-08 08:21:00,2024-11-08 05:21:00,2688.8,stop_loss,-15.0,-15.35,False,501
2024-11-07 23:00:00,2024-11-07 20:00:00,2024-11-08 01:00:00,2024-11-07 22:00:00,new_york,2706.2,2694.377,11.823,2705.58,2729.58,2690.58,2024-11-08 08:11:00,2024-11-08 05:11:00,2690.58,stop_loss,-15.0,-15.35,False,432
2024-11-13 04:00:00,2024-11-13 01:00:00,2024-11-13 05:00:00,2024-11-13 02:00:00,asia,2611.95,2600.981,10.969,2611.94,2635.94,2596.94,2024-11-13 16:59:00,2024-11-13 13:59:00,2601.83,time_exit,-10.11,-10.46,False,720
2024-11-14 17:00:00,2024-11-14 14:00:00,2024-11-14 18:00:00,2024-11-14 15:00:00,london_ny_overlap,2570.05,2554.946,15.104,2570.07,2594.07,2555.07,2024-11-15 05:59:00,2024-11-15 02:59:00,2567.75,time_exit,-2.32,-2.67,False,659
2024-11-14 18:00:00,2024-11-14 15:00:00,2024-11-14 19:00:00,2024-11-14 16:00:00,london_ny_overlap,2573.94,2556.853,17.087,2573.95,2597.95,2558.95,2024-11-15 06:59:00,2024-11-15 03:59:00,2567.08,time_exit,-6.87,-7.22,False,659
2024-11-14 19:00:00,2024-11-14 16:00:00,2024-11-14 20:00:00,2024-11-14 17:00:00,new_york,2572.92,2558.475,14.445,2573.17,2597.17,2558.17,2024-11-15 07:59:00,2024-11-15 04:59:00,2559.99,time_exit,-13.18,-13.53,False,659
2024-11-14 20:00:00,2024-11-14 17:00:00,2024-11-14 21:00:00,2024-11-14 18:00:00,new_york,2569.89,2559.872,10.018,2569.86,2593.86,2554.86,2024-11-15 08:20:00,2024-11-15 05:20:00,2554.86,stop_loss,-15.0,-15.35,False,620
2024-11-14 21:00:00,2024-11-14 18:00:00,2024-11-14 22:00:00,2024-11-14 19:00:00,new_york,2575.89,2563.129,12.761,2575.91,2599.91,2560.91,2024-11-15 07:57:00,2024-11-15 04:57:00,2560.91,stop_loss,-15.0,-15.35,False,537
2024-11-18 03:00:00,2024-11-18 00:00:00,2024-11-18 04:00:00,2024-11-18 01:00:00,asia,2586.82,2568.396,18.424,2586.72,2610.72,2571.72,2024-11-18 15:59:00,2024-11-18 12:59:00,2603.95,time_exit,17.23,16.88,False,720
2024-11-18 04:00:00,2024-11-18 01:00:00,2024-11-18 05:00:00,2024-11-18 02:00:00,asia,2590.95,2570.438,20.512,2590.93,2614.93,2575.93,2024-11-18 16:59:00,2024-11-18 13:59:00,2608.12,time_exit,17.19,16.84,False,720
2024-11-18 05:00:00,2024-11-18 02:00:00,2024-11-18 06:00:00,2024-11-18 03:00:00,asia,2589.66,2573.206,16.454,2589.65,2613.65,2574.65,2024-11-18 17:59:00,2024-11-18 14:59:00,2612.99,time_exit,23.34,22.99,False,720
2024-11-18 06:00:00,2024-11-18 03:00:00,2024-11-18 07:00:00,2024-11-18 04:00:00,asia,2592.08,2576.144,15.936,2592.07,2616.07,2577.07,2024-11-18 18:59:00,2024-11-18 15:59:00,2611.55,time_exit,19.48,19.13,False,720
2024-11-18 16:00:00,2024-11-18 13:00:00,2024-11-18 17:00:00,2024-11-18 14:00:00,london_ny_overlap,2608.12,2592.98,15.14,2608.34,2632.34,2593.34,2024-11-19 04:59:00,2024-11-19 01:59:00,2622.46,time_exit,14.12,13.77,False,659
2024-11-18 17:00:00,2024-11-18 14:00:00,2024-11-18 18:00:00,2024-11-18 15:00:00,london_ny_overlap,2612.99,2595.742,17.248,2613.03,2637.03,2598.03,2024-11-19 05:59:00,2024-11-19 02:59:00,2624.48,time_exit,11.45,11.1,False,659
2024-11-18 18:00:00,2024-11-18 15:00:00,2024-11-18 19:00:00,2024-11-18 16:00:00,london_ny_overlap,2611.55,2598.322,13.228,2611.56,2635.56,2596.56,2024-11-19 06:59:00,2024-11-19 03:59:00,2622.88,time_exit,11.32,10.97,False,659
2024-11-19 05:00:00,2024-11-19 02:00:00,2024-11-19 06:00:00,2024-11-19 03:00:00,asia,2624.48,2614.184,10.296,2624.48,2648.48,2609.48,2024-11-19 17:59:00,2024-11-19 14:59:00,2624.47,time_exit,-0.01,-0.36,False,720
2024-11-20 16:00:00,2024-11-20 13:00:00,2024-11-20 17:00:00,2024-11-20 14:00:00,london_ny_overlap,2643.18,2629.706,13.474,2643.17,2667.17,2628.17,2024-11-21 04:59:00,2024-11-21 01:59:00,2653.64,time_exit,10.47,10.12,False,659
2024-11-20 17:00:00,2024-11-20 14:00:00,2024-11-20 18:00:00,2024-11-20 15:00:00,london_ny_overlap,2648.86,2630.91,17.95,2648.82,2672.82,2633.82,2024-11-21 05:59:00,2024-11-21 02:59:00,2656.89,time_exit,8.07,7.72,False,659
2024-11-20 18:00:00,2024-11-20 15:00:00,2024-11-20 19:00:00,2024-11-20 16:00:00,london_ny_overlap,2650.64,2633.017,17.623,2650.61,2674.61,2635.61,2024-11-21 06:59:00,2024-11-21 03:59:00,2656.96,time_exit,6.35,6.0,False,659
2024-11-20 19:00:00,2024-11-20 16:00:00,2024-11-20 20:00:00,2024-11-20 17:00:00,new_york,2651.84,2636.064,15.776,2651.9,2675.9,2636.9,2024-11-21 07:59:00,2024-11-21 04:59:00,2656.85,time_exit,4.95,4.6,False,659
2024-11-20 20:00:00,2024-11-20 17:00:00,2024-11-20 21:00:00,2024-11-20 18:00:00,new_york,2648.63,2638.532,10.098,2648.62,2672.62,2633.62,2024-11-21 08:59:00,2024-11-21 05:59:00,2661.4,time_exit,12.78,12.43,False,659
2024-11-22 04:00:00,2024-11-22 01:00:00,2024-11-22 05:00:00,2024-11-22 02:00:00,asia,2686.02,2672.572,13.448,2686.03,2710.03,2671.03,2024-11-22 13:06:00,2024-11-22 10:06:00,2710.03,take_profit,24.0,23.65,False,487
2024-11-22 05:00:00,2024-11-22 02:00:00,2024-11-22 06:00:00,2024-11-22 03:00:00,asia,2686.22,2674.727,11.493,2686.22,2710.22,2671.22,2024-11-22 17:59:00,2024-11-22 14:59:00,2703.66,time_exit,17.44,17.09,False,720
2024-11-22 06:00:00,2024-11-22 03:00:00,2024-11-22 07:00:00,2024-11-22 04:00:00,asia,2688.76,2676.425,12.335,2688.77,2712.77,2673.77,2024-11-22 18:59:00,2024-11-22 15:59:00,2705.13,time_exit,16.36,16.01,False,720
2024-11-22 08:00:00,2024-11-22 05:00:00,2024-11-22 09:00:00,2024-11-22 06:00:00,asia,2692.83,2680.164,12.666,2692.77,2716.77,2677.77,2024-11-22 20:59:00,2024-11-22 17:59:00,2710.88,time_exit,18.11,17.76,False,720
2024-11-22 09:00:00,2024-11-22 06:00:00,2024-11-22 10:00:00,2024-11-22 07:00:00,asia,2696.37,2682.634,13.736,2696.26,2720.26,2681.26,2024-11-22 21:59:00,2024-11-22 18:59:00,2708.19,time_exit,11.93,11.58,False,720
2024-11-25 01:00:00,2024-11-24 22:00:00,2024-11-25 02:00:00,2024-11-24 23:00:00,other,2719.86,2706.182,13.678,2719.87,2743.87,2704.87,2024-11-25 03:03:00,2024-11-25 00:03:00,2704.87,stop_loss,-15.0,-15.35,False,64
2024-11-27 08:00:00,2024-11-27 05:00:00,2024-11-27 09:00:00,2024-11-27 06:00:00,asia,2647.44,2635.799,11.641,2647.56,2671.56,2632.56,2024-11-27 20:59:00,2024-11-27 17:59:00,2638.94,time_exit,-8.62,-8.97,False,720
2024-11-29 04:00:00,2024-11-29 01:00:00,2024-11-29 05:00:00,2024-11-29 02:00:00,asia,2657.4,2641.654,15.746,2657.39,2681.39,2642.39,2024-11-29 16:59:00,2024-11-29 13:59:00,2653.45,time_exit,-3.94,-4.29,False,720
2024-11-29 05:00:00,2024-11-29 02:00:00,2024-11-29 06:00:00,2024-11-29 03:00:00,asia,2660.03,2643.53,16.5,2660.05,2684.05,2645.05,2024-11-29 17:59:00,2024-11-29 14:59:00,2658.91,time_exit,-1.14,-1.49,False,720
2024-11-29 06:00:00,2024-11-29 03:00:00,2024-11-29 07:00:00,2024-11-29 04:00:00,asia,2659.84,2645.701,14.139,2659.83,2683.83,2644.83,2024-11-29 18:59:00,2024-11-29 15:59:00,2662.16,time_exit,2.33,1.98,False,720
2024-11-29 07:00:00,2024-11-29 04:00:00,2024-11-29 08:00:00,2024-11-29 05:00:00,asia,2662.35,2647.735,14.615,2662.3,2686.3,2647.3,2024-11-29 19:59:00,2024-11-29 16:59:00,2660.5,time_exit,-1.8,-2.15,False,720
